#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;652;0.9766954164236012;0.022761479960729414;0.1508690821895905;0.15446891595133408;0.0;1.0
queue occupancy/time;351;30.06190045326054;322.5393854476532;17.959381544130444;0.597413379505172;0.0;53.0
