#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
waiting time/customer;13476378;17.95805585165438;350.8011075173128;18.729685195360673;1.0429684232012904;0.0;192.334
service time/customer;13476378;0.9502446108296095;0.9012630001020171;0.949348724179907;0.9990572041772272;0.001;15.561
mean waiting-time;0;0.0;0.0;0.0;0.0;Infinity;-Infinity
