#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;26952759;0.9496146782887035;0.04784664106734571;0.2187387507218273;0.23034474479271472;0.0;1.0
queue occupancy/time;13476381;17.94555520966733;368.19676762781626;19.188454018701357;1.069259423545975;0.0;203.0
