#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;22;889.911409090909;1186015.199782063;1089.0432497298088;1.223765914904185;6.334;3489.595
mean waiting-time;22;3792.3849999999993;8604538.335287051;2933.3493374105738;0.7734840575022247;0.0;7409.612
batch waiting-time;22;889.911409090909;1186015.199782063;1089.0432497298088;1.223765914904185;6.334;3489.595
