#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;48;0.7295266089647326;0.19731753577715072;0.4442043851394881;0.608894013845302;0.0;1.0
queue occupancy/time;26;3.666312436667092;7.802554776116853;2.7933053496023046;0.7618841541343363;0.0;7.0
