#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;29;0.5591493634340555;0.24650135280534602;0.4964890258659762;0.8879363160082193;0.0;1.0
queue occupancy/time;18;1.9778651934034397;5.764899537996003;2.401020520111397;1.2139454843127133;0.0;6.0
