#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;32312497;0.9500307049686703;0.047472364585401716;0.21788153796364143;0.2293415747766033;0.0;1.0
queue occupancy/time;16156259;18.187622710903778;397.87402253788423;19.946779753581385;1.0967227586936341;0.0;232.0
