#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
service time/customer;21;924.6187142857142;1217489.7682884145;1103.3991880948684;1.1933558893486873;6.334;3489.595
mean waiting-time;21;3657.103809523809;8612012.140578665;2934.622998032058;0.8024445437916554;0.0;7409.612
batch waiting-time;21;924.6187142857142;1217489.7682884145;1103.3991880948684;1.1933558893486873;6.334;3489.595
