#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;47;0.7278935842213518;0.19806451427074567;0.44504439584242117;0.6114140933368684;0.0;1.0
queue occupancy/time;26;3.666312436667092;7.802554776116853;2.7933053496023046;0.7618841541343363;0.0;7.0
