#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;39;0.6670695015922284;0.22208778163772436;0.47126190344406615;0.7064659714155885;0.0;1.0
queue occupancy/time;23;2.8540138231227794;6.650867631067991;2.578927612607223;0.9036142683378579;0.0;7.0
